0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,output
-0.0952233299612999,0.12229515612125397,-0.11777137964963913,-0.05946234613656998,0.06636902689933777,0.08862240612506866,0.05091601610183716,-0.049603767693042755,0.1339266002178192,0.07575014978647232,0.023536626249551773,-0.08530706912279129,0.029519734904170036,0.11574398726224899,0.15955743193626404,0.018126213923096657,-0.037547193467617035,-0.03535035625100136,-0.032850004732608795,-0.10758637636899948,-0.08559749275445938,-0.0012423924636095762,-0.021393470466136932,-0.054624803364276886,0.09991712123155594,-0.08695507049560547,-0.014534428715705872,0.07302699983119965,0.11925618350505829,0.047300517559051514,0.17427825927734375,0.11595190316438675,0.0428096204996109,-0.0384330116212368,-0.02207998000085354,0.12569297850131989,-0.005803664214909077,-0.07125583291053772,-0.04312926158308983,-0.018665853887796402,0.09787444770336151,-0.061386194080114365,0.05002502351999283,0.07315744459629059,-0.040800075978040695,-0.024242393672466278,-0.043914489448070526,0.11093571782112122,0.0354081392288208,-0.14531947672367096,-0.1437644362449646,-0.020962966606020927,0.0473770871758461,-0.15186668932437897,-0.06334352493286133,0.1439693719148636,-0.2121354341506958,0.15151654183864594,-0.014961116947233677,0.015112101100385189,-0.2555461823940277,-0.004731138236820698,0.1107676699757576,-0.08996888250112534,0.02003566175699234,0.29162439703941345,-0.025036025792360306,0.010056711733341217,-0.11133581399917603,-0.028633616864681244,0.0030542821623384953,0.057633642107248306,-0.013779012486338615,-0.0654660165309906,0.07886703312397003,-0.0003491285315249115,0.027655232697725296,-0.12059532850980759,-0.09384731203317642,-0.10306262224912643,0.11307314038276672,-0.015188602730631828,-0.04872414469718933,-0.004598050843924284,-0.028610743582248688,0.028876598924398422,-0.03595733642578125,-0.038222260773181915,0.014819540083408356,0.08996350318193436,0.0816161260008812,-0.06824243813753128,-0.08794081956148148,-0.032356102019548416,0.10166612267494202,0.06128430366516113,-0.12206991761922836,-0.010136265307664871,0.05850629508495331,0.06296119838953018,-0.012617219239473343,-0.11230508983135223,0.062328875064849854,-0.10895457863807678,-0.18802174925804138,0.1590641438961029,-0.05246991664171219,-0.07305698096752167,0.06480001658201218,-0.017632534727454185,0.0632954016327858,0.0431787334382534,-0.012331489473581314,-0.015516985207796097,0.04853622242808342,-0.062033429741859436,0.010612456128001213,0.11236969381570816,0.14573636651039124,0.08705415576696396,0.14233779907226562,-0.15231619775295258,0.00790493469685316,0.08685512095689774,-0.06651376187801361,0.04924660548567772,-0.03764956817030907,0.0031445822678506374,john abraham
-0.04069451987743378,0.032591499388217926,-0.17565730214118958,0.012688299641013145,0.07582493126392365,-0.00883648730814457,0.040724556893110275,-0.08443941920995712,0.19654037058353424,-0.06731121987104416,0.02695763111114502,-0.07886862009763718,0.02058126963675022,0.14067304134368896,0.04156816750764847,0.05097952112555504,0.00960544217377901,-0.07361612468957901,0.005843533203005791,0.0012580036418512464,0.02649156004190445,-0.035973403602838516,-0.020456144586205482,-0.14141321182250977,0.07836593687534332,-0.06310351192951202,-0.09850136935710907,0.010981615632772446,0.09056366235017776,0.1089857816696167,0.1623896360397339,0.07307612895965576,0.0998782068490982,-0.13397225737571716,0.05129777267575264,0.1261998414993286,-4.6922261390136555e-05,0.04035927727818489,-0.04068724811077118,-0.13524222373962402,8.219551091315225e-05,0.07490924000740051,0.03207766264677048,0.08131950348615646,0.004583159927278757,0.00503716804087162,-0.044157128781080246,0.0430871918797493,0.10187523812055588,-0.147804856300354,-0.2699875235557556,-0.04353267326951027,0.11565776914358139,-0.10160087794065475,-0.011525907553732395,0.062406718730926514,-0.2068198025226593,0.1038094013929367,-0.07137352228164673,-0.020406449213624,-0.1759791523218155,-0.03185756877064705,0.15333417057991028,-0.06466219574213028,0.04326837509870529,0.21449683606624603,-0.012362813577055931,0.02568860910832882,-0.025208111852407455,-0.1399492472410202,0.08990351855754852,0.0033679914195090532,0.015531131066381931,-0.13383032381534576,-0.012607607990503311,0.02178514562547207,0.023850707337260246,-0.15508602559566498,-0.09236709773540497,-0.04741421714425087,0.09310819953680038,0.008312015794217587,-0.11803276091814041,-0.017662912607192993,0.03770000860095024,0.01519769337028265,-0.08614985644817352,-0.0066910055465996265,0.022759273648262024,0.014798520132899284,0.09542088955640793,-0.05037515610456467,-0.10905785113573074,-0.023036330938339233,0.12869614362716675,0.005900620948523283,-0.0764092355966568,-0.0019457961898297071,0.0008680305327288806,0.08286347985267639,-0.009463068097829819,-0.11288172006607056,0.07371813803911209,-0.21191447973251343,-0.2437583953142166,0.1801575869321823,0.061381809413433075,-0.07773180305957794,0.11549417674541473,0.028852805495262146,0.038724225014448166,-0.07333668321371078,-0.06294114887714386,-0.019408700987696648,0.06585276126861572,0.0002281075867358595,-0.017118413001298904,0.08359915763139725,0.061689261347055435,0.014970979653298855,-0.003699891036376357,-0.04716208204627037,0.03199029713869095,0.08443865925073624,-0.0338122695684433,0.04314001277089119,0.04264092072844505,0.012369771488010883,john abraham
-0.008389381691813469,0.04969640076160431,-0.10237115621566772,0.01846560649573803,0.07257020473480225,0.03625525161623955,0.14439453184604645,-0.027753569185733795,0.06188945099711418,0.029969846829771996,0.0575735978782177,-0.05034255608916283,0.026096900925040245,0.13783104717731476,0.11683164536952972,0.015764860436320305,0.023229189217090607,-0.09897807985544205,0.005110729020088911,-0.0411471426486969,-0.014147896319627762,-0.09780672937631607,-0.0849623754620552,-0.09141350537538528,0.11702374368906021,-0.03078414499759674,-0.0958850234746933,0.0418190062046051,0.11307024955749512,0.059375129640102386,0.11668970435857773,0.12451580911874771,-0.011456434614956379,-0.04986466094851494,-0.022813400253653526,0.11627087742090225,-0.04133421927690506,0.005767516791820526,-0.022766707465052605,-0.11333407461643219,0.08407872915267944,-0.004186711739748716,0.046776995062828064,0.057548362761735916,-0.014871316030621529,0.029354499652981758,-0.045112282037734985,0.02906222641468048,-0.00019502411305438727,-0.20602954924106598,-0.18715372681617737,-0.0004976362106390297,0.00044881264329887927,-0.12103525549173355,0.04105895385146141,0.09260489046573639,-0.28076884150505066,0.19455264508724213,-0.06281728297472,0.043194591999053955,-0.17239616811275482,-0.054252322763204575,0.13924792408943176,-0.10926875472068787,0.09704244881868362,0.2986098527908325,-0.02844385802745819,0.025358542799949646,-0.0774264857172966,-0.061508066952228546,0.05029153451323509,0.08849398791790009,0.00368326622992754,-0.05371321737766266,0.02517424337565899,0.0046967072412371635,0.09710384160280228,-0.081021748483181,-0.061450812965631485,-0.08743113279342651,0.02469017170369625,-0.05143570527434349,-0.06962436437606812,-0.0792347714304924,-0.03865816071629524,-0.03850289061665535,-0.0018578399904072285,-0.015236010774970055,0.03787030652165413,0.04477650672197342,0.11400754004716873,-0.07107625901699066,-0.09806416183710098,-0.02834475412964821,0.09753307700157166,0.0239887572824955,-0.0007576450007036328,-0.08417139947414398,0.06901664286851883,0.07582511007785797,-0.06916512548923492,-0.07064461708068848,0.04731059446930885,-0.13038696348667145,-0.2338150441646576,0.2079804539680481,0.006060115993022919,-0.007727636490017176,0.10562166571617126,-0.0712391808629036,0.039309900254011154,0.016751687973737717,-0.08029445260763168,-0.028610648587346077,0.16303391754627228,-0.05176214873790741,0.0032699578441679478,0.05465838685631752,0.11548422276973724,0.06274519860744476,0.026387769728899002,-0.08525162190198898,0.03295457363128662,0.14502516388893127,0.010900646448135376,0.07065581530332565,0.04577147215604782,-0.03430192545056343,john abraham
-0.04755557328462601,0.08660468459129333,-0.06388821452856064,0.0639294683933258,-0.05210084095597267,-0.002756651723757386,0.08831045776605606,-0.04999294877052307,0.22230613231658936,-0.11651294678449631,0.05169719457626343,-0.07764412462711334,0.01266821101307869,0.13415324687957764,-0.028795959427952766,-0.042353276163339615,-0.005479742772877216,-0.04585406929254532,-0.07470058649778366,-0.03397221118211746,0.07614163309335709,-0.08761405199766159,-0.0882088914513588,-0.047017160803079605,0.02574707567691803,-0.10279031097888947,-0.18072821199893951,0.0024721859954297543,0.08724520355463028,0.10441166907548904,0.14618419110774994,0.07404456287622452,0.05652865022420883,-0.10483954101800919,0.028033599257469177,0.08931770920753479,-0.033296480774879456,0.14060847461223602,-0.09716036170721054,-0.06574298441410065,-0.020457902923226357,0.11653999239206314,-0.05695825815200806,0.026444528251886368,0.07298558950424194,-0.04937521368265152,-0.04010308161377907,-0.055845875293016434,0.026741333305835724,-0.1667659431695938,-0.243488609790802,0.02454366162419319,0.11520442366600037,-0.06134150177240372,-0.006290873512625694,0.09964839369058609,-0.18837477266788483,0.13540007174015045,-0.042608924210071564,-0.08503025770187378,-0.14510893821716309,0.013343092985451221,0.13106253743171692,-0.08782545477151871,0.020726673305034637,0.20388531684875488,0.10259465128183365,-0.04745865613222122,-0.07524383813142776,-0.07682087272405624,0.11515133082866669,-0.06530333310365677,0.045468419790267944,-0.046087685972452164,-0.005698364228010178,0.005732737015932798,-0.017503974959254265,-0.18482908606529236,-0.07863390445709229,-0.06643007695674896,-0.025708789005875587,0.04159223660826683,-0.13079535961151123,-0.09864289313554764,0.04010791704058647,0.024063250049948692,-0.05789385735988617,-0.08191671222448349,0.0064707910642027855,-0.004264871124178171,0.08190936595201492,-0.1376926600933075,-0.005356413312256336,-0.07221372425556183,0.1430245190858841,-0.007910081185400486,-0.03188181668519974,-0.04577526077628136,0.017059553414583206,0.14997391402721405,-0.029633842408657074,-0.04484276846051216,0.032206833362579346,-0.10801089555025101,-0.2397954761981964,0.17852847278118134,0.06947021931409836,-0.07589233666658401,0.0802764967083931,-0.055734336376190186,0.021797390654683113,-0.0513899102807045,-0.12055139243602753,-0.05538903549313545,0.08651436120271683,0.026922469958662987,-0.02981763891875744,-0.0012970222160220146,0.13613636791706085,-0.026804404333233833,-0.03913097828626633,-0.03042205050587654,-0.01745007000863552,0.07100974023342133,0.038298096507787704,0.06312570720911026,0.05434859171509743,-0.01049380749464035,john abraham
-0.06605582684278488,0.13445383310317993,-0.08961974829435349,0.054008834064006805,-0.005588010419160128,0.006013089325278997,0.06414546817541122,-0.14071139693260193,0.16418947279453278,-0.056728798896074295,-0.0027653351426124573,-0.06367119401693344,-0.025332391262054443,0.12155121564865112,-0.023451438173651695,-0.030704928562045097,-0.018848823383450508,-0.01731860265135765,-0.030570819973945618,-0.03837289288640022,0.0075665428303182125,-0.06347987800836563,-0.12972445785999298,-0.0018949767109006643,0.04743555933237076,-0.09840715676546097,-0.15642453730106354,0.04803704470396042,0.07691792398691177,0.1535947620868683,0.09075044095516205,0.08395443111658096,0.010892118327319622,-0.10312648862600327,0.053179193288087845,0.11424332857131958,-0.06007644161581993,-0.022767793387174606,-0.10683756321668625,-0.09808343648910522,-0.0316794216632843,0.05111613869667053,0.03161366656422615,0.04301586374640465,0.10424953699111938,0.07086090743541718,0.009903269819915295,0.0351383201777935,-0.0196445994079113,-0.14116717875003815,-0.17016813158988953,0.018901055678725243,0.13304965198040009,-0.13492721319198608,0.041789695620536804,0.12220534682273865,-0.23907937109470367,0.15547849237918854,-0.00948392879217863,-0.04669974371790886,-0.0946626365184784,0.08578351885080338,0.13518813252449036,-0.05127666890621185,0.017473207786679268,0.2046663612127304,0.03172659873962402,-0.06913603097200394,-0.12015897780656815,-0.04475637152791023,0.08523423224687576,-0.04120815545320511,0.03716384246945381,-0.06503759324550629,-0.02562342956662178,0.03998103365302086,0.02339165471494198,-0.15144826471805573,-0.05930716544389725,-0.10989105701446533,0.0639791414141655,0.07104559242725372,-0.17656269669532776,-0.08769994974136353,0.001495317555963993,0.010701383464038372,-0.11678730696439743,-0.10552327334880829,0.017139006406068802,0.1038549467921257,0.08450151979923248,-0.08015886694192886,-0.021476346999406815,-0.054940856993198395,0.12768502533435822,0.07378381490707397,-0.03535119816660881,-0.05845911428332329,0.07559149712324142,0.08825179934501648,0.03328440710902214,-0.014078414998948574,0.03598722070455551,-0.17178413271903992,-0.2702929973602295,0.18933723866939545,0.019348757341504097,-0.0913335457444191,0.009586106985807419,0.03853416070342064,0.11776281148195267,-0.04510919004678726,-0.06999115645885468,-0.08422817289829254,0.030709799379110336,0.002797219669446349,-0.01791575364768505,0.0396563895046711,0.11491956561803818,-0.016675403341650963,-0.004559603985399008,-0.06997750699520111,0.018386289477348328,0.03772236406803131,-0.026290632784366608,0.11198835074901581,0.0365416444838047,-0.08613421767950058,john abraham
-0.09176928550004959,0.08515319973230362,-0.10095322877168655,0.0002375051553826779,0.037939269095659256,-0.008769292384386063,0.054984502494335175,-0.09026206284761429,0.13149571418762207,0.004793971311300993,0.034395694732666016,-0.05702405050396919,0.03492720052599907,0.2007567137479782,0.09770232439041138,0.018841326236724854,0.0233579333871603,-0.05479394271969795,-0.008036982268095016,0.015387473627924919,-0.07365091145038605,-0.015920531004667282,0.023066110908985138,-0.019105276092886925,0.019453486427664757,-0.07470229268074036,-0.05777284875512123,0.07217153161764145,0.13106337189674377,0.07622125744819641,0.13532400131225586,0.0693996325135231,0.09614192694425583,-0.10968863219022751,-0.009765222668647766,0.1725652515888214,-0.026298752054572105,0.07031827419996262,-0.1526019424200058,-0.014516259543597698,-0.007324917241930962,0.07606107741594315,-0.006128919310867786,0.06359176337718964,-0.06727445125579834,0.033892080187797546,-0.009361385367810726,0.0592120923101902,0.08956152200698853,-0.09103764593601227,-0.1792391687631607,-0.00785733386874199,0.036510348320007324,-0.12321685999631882,0.024669470265507698,0.11466407030820847,-0.19923657178878784,0.18119420111179352,0.009970574639737606,0.031260520219802856,-0.2572133541107178,-0.001029785955324769,0.13244029879570007,-0.09888337552547455,0.08186358213424683,0.20241019129753113,0.008069145493209362,-0.04160808399319649,-0.12876801192760468,-0.01623651571571827,0.07951100170612335,0.03271150216460228,0.04662282392382622,-0.008715868927538395,0.06123222038149834,0.012410975992679596,0.03298640623688698,-0.09844688326120377,-0.0684569925069809,-0.14022725820541382,0.10483307391405106,-0.023746700957417488,-0.12866173684597015,-0.052463680505752563,0.008906914852559566,-0.02061108499765396,-0.08362828195095062,-0.03991655632853508,0.00098045589402318,0.05659109354019165,0.06654198467731476,-0.05244668945670128,-0.04039539769291878,-0.07527244091033936,0.18536287546157837,0.019720695912837982,-0.06575383245944977,0.017739349976181984,0.06885823607444763,0.08498866856098175,-0.056189630180597305,-0.05340830236673355,0.07663927227258682,-0.15662501752376556,-0.25176140666007996,0.19252359867095947,0.0011242162436246872,-0.13229703903198242,0.16350311040878296,-0.02040630392730236,0.04548022150993347,0.03456014767289162,0.0043644835241138935,-0.013558114878833294,0.02205635793507099,-0.003828643122687936,0.08029134571552277,0.05603497847914696,0.08014697581529617,0.08756500482559204,0.023862753063440323,-0.11191673576831818,-0.008248700760304928,0.09104377776384354,-0.08460450172424316,0.1003476232290268,0.0024829793255776167,0.009503037668764591,john abraham
-0.05958821624517441,0.09767709672451019,-0.06234017387032509,0.015183549374341965,0.028695551678538322,-0.02637559361755848,0.08212988823652267,-0.009596201591193676,0.13689012825489044,-0.05809101089835167,0.005587968975305557,-0.09723364561796188,0.008390734903514385,0.16133548319339752,0.10494521260261536,-0.04863059148192406,0.0030857459641993046,-0.10446390509605408,-0.025450672954320908,0.020235799252986908,-0.06650850921869278,-0.06573741137981415,-0.005842721555382013,-0.11055967956781387,0.06390761584043503,-0.1205175593495369,-0.11268514394760132,0.09409601986408234,0.09609515964984894,0.023082634434103966,0.11888660490512848,0.07441107928752899,0.11327247321605682,-0.06448745727539062,-0.007999391295015812,0.09599872678518295,0.04683796688914299,0.0911531001329422,-0.11109239608049393,-0.1176844909787178,0.07461675256490707,0.02401634491980076,0.054732371121644974,0.0013228089082986116,-0.06826579570770264,0.031849704682826996,-0.03854861482977867,0.018645619973540306,0.04561031609773636,-0.07777776569128036,-0.27067235112190247,0.018398983404040337,0.08848576992750168,-0.045847341418266296,0.02231132611632347,0.05748267471790314,-0.19466474652290344,0.06607814878225327,-0.039810821413993835,-0.05138581246137619,-0.21936845779418945,0.0110862385481596,0.07007695734500885,-0.08775217086076736,0.012674752622842789,0.33110931515693665,0.02164326049387455,-0.0345328189432621,-0.10200996696949005,-0.11483010649681091,0.06215282529592514,-0.03365403041243553,0.03751758858561516,0.000707597762811929,0.11343774199485779,0.024543602019548416,0.04371613264083862,-0.16960693895816803,-0.02724015712738037,-0.08583588898181915,0.020983686670660973,-0.03860210254788399,-0.08424804359674454,-0.034180108457803726,0.08495188504457474,0.03995823860168457,-0.09676060080528259,0.006139642093330622,0.04879751428961754,0.078663170337677,0.13077999651432037,-0.09171829372644424,-0.041132260113954544,-0.07356566190719604,0.10357315093278885,-0.04490243270993233,-0.05083237588405609,0.023886457085609436,0.03099416010081768,0.04042551666498184,-0.05615678057074547,-0.06799130141735077,0.11509539186954498,-0.13987517356872559,-0.2416028380393982,0.20976121723651886,0.053403690457344055,-0.01330531481653452,0.1415099799633026,-0.04308174178004265,0.054196763783693314,-0.007607986219227314,-0.06618303060531616,-0.014015387743711472,0.041847363114356995,-0.06260509043931961,0.042985402047634125,0.04528068006038666,0.14828036725521088,0.04898405820131302,0.02936842292547226,-0.06502275913953781,0.0008324385853484273,0.11332317441701889,-0.0029215775430202484,0.020281609147787094,0.09330664575099945,0.009967499412596226,john abraham
-0.026081159710884094,0.10577870160341263,-0.15996378660202026,0.013471958227455616,0.033421896398067474,0.009400165639817715,0.061934009194374084,-0.10524502396583557,0.16779130697250366,-0.04872843995690346,0.035541437566280365,-0.07422767579555511,0.060393135994672775,0.19596613943576813,0.07825786620378494,-0.02559688128530979,0.017534689977765083,-0.1248895674943924,-0.03611123561859131,-0.002138657495379448,-0.04762338474392891,-0.05493791401386261,-0.02637563645839691,-0.08969741314649582,0.07811493426561356,-0.10771450400352478,-0.08946233242750168,0.06570038199424744,0.06260629743337631,0.12979623675346375,0.13462650775909424,0.11876066774129868,0.08737286925315857,-0.08303037285804749,-0.023342210799455643,0.13425861299037933,0.010871300473809242,0.059812501072883606,-0.08317374438047409,-0.08169473707675934,0.028646592050790787,0.015437917783856392,0.020197931677103043,0.037439290434122086,-0.028649181127548218,0.07268062978982925,-0.04619325324892998,0.05666575953364372,0.0645243301987648,-0.12483391165733337,-0.20735007524490356,0.03699607029557228,0.10434120148420334,-0.09410859644412994,0.015484204515814781,0.0737810879945755,-0.2393164336681366,0.12401790171861649,-0.02137233316898346,-0.0210107434540987,-0.2155054360628128,-0.007906709797680378,0.1060355082154274,-0.09500580281019211,0.0015752817271277308,0.26181119680404663,0.03167269378900528,0.05392658710479736,-0.08529262989759445,-0.1064000055193901,0.09475420415401459,-0.01603197120130062,0.004058630671352148,-0.09621978551149368,0.07698734104633331,0.06527510285377502,0.030647095292806625,-0.18629296123981476,-0.07809814065694809,-0.008323450572788715,0.0730501189827919,-0.04765469580888748,-0.09989458322525024,-0.03890470415353775,0.020784558728337288,0.0381540022790432,-0.07226993888616562,-0.0701868012547493,0.008590882644057274,0.06238529458642006,0.05912025645375252,-0.12593968212604523,-0.0338234007358551,-0.03044937551021576,0.06031174957752228,-0.027798058465123177,-0.06239014118909836,-0.03915506228804588,0.08041130006313324,0.03620254248380661,-0.007966316305100918,-0.03855474293231964,0.09358558058738708,-0.1144937127828598,-0.28874900937080383,0.18397367000579834,-0.018850544467568398,-0.0027418232057243586,0.08617489039897919,-0.018031708896160126,0.07814326882362366,-0.02303415909409523,-0.09986807405948639,-0.011426401324570179,0.01732146367430687,-0.011114913038909435,-0.03433818742632866,0.0727735087275505,0.11351411789655685,0.07228357344865799,0.030813194811344147,-0.07850099354982376,-0.008089378476142883,0.12024249136447906,0.007346730213612318,0.04245999455451965,0.03946266695857048,0.005111178383231163,john abraham
-0.04309835284948349,0.1279829889535904,-0.08333256095647812,0.060427624732255936,-0.08406868577003479,0.10278834402561188,0.0064016846008598804,-0.0709410160779953,0.23127634823322296,-0.07543041557073593,0.12072598189115524,-0.03399185836315155,0.03458837792277336,0.07258088141679764,-0.05031558871269226,-0.020728029310703278,0.007052052766084671,0.013945992104709148,-0.09391307085752487,-0.0995803028345108,0.12371855229139328,-0.08129499107599258,-0.06541459262371063,0.07063418626785278,0.06098771467804909,-0.10533878207206726,-0.04423036426305771,-0.0489933006465435,0.04695526883006096,0.1272154599428177,0.20503215491771698,0.0926571860909462,0.07018362730741501,-0.012989524751901627,-0.006189421284943819,0.10799452662467957,-0.0382235050201416,0.07173462212085724,-0.06228132173418999,0.0034158031921833754,-0.03357415646314621,0.008046812377870083,-0.08319112658500671,0.06734625995159149,0.08880329132080078,-0.1109449714422226,-0.006876187399029732,-0.04137992858886719,-0.04702158272266388,-0.17270536720752716,-0.09265437722206116,0.05523785203695297,0.08732211589813232,-0.09271493554115295,-0.034969352185726166,0.1824805587530136,-0.16757641732692719,0.14366035163402557,-0.03811754286289215,-0.09130212664604187,-0.16175174713134766,-0.043997276574373245,0.15934740006923676,-0.1653260439634323,0.052777696400880814,0.09827543795108795,0.08983530104160309,-0.0167122483253479,-0.13280393183231354,0.09016987681388855,0.03638887405395508,-0.06640481948852539,-0.07482351362705231,-0.12477043271064758,-0.008523889817297459,-0.015265362337231636,0.001694820006377995,-0.07580548524856567,-0.15072263777256012,-0.010682566091418266,-0.10613484680652618,0.04327565059065819,-0.0859312191605568,-0.10829544067382812,-0.06340181082487106,0.03018890507519245,-0.009366173297166824,-0.1507483422756195,-0.0373108796775341,0.019922496750950813,0.012545405887067318,-0.20244449377059937,-0.016609420999884605,-0.023391440510749817,0.1393941342830658,0.04965302348136902,-0.07447539269924164,-0.05257626622915268,0.03570888936519623,0.1355757862329483,0.00353060569614172,-0.03109280951321125,-0.06693579256534576,0.012864622287452221,-0.1154354140162468,0.11879727244377136,-0.008731964975595474,-0.0917179211974144,-0.010796191170811653,-0.1183151975274086,-0.06416264921426773,0.0029069646261632442,-0.10347497463226318,-0.048201825469732285,0.13164538145065308,0.02438388206064701,-0.0695001631975174,-0.05878428369760513,0.19679605960845947,0.08261802792549133,0.05391322448849678,-0.06281903386116028,-0.05166398361325264,0.07036145031452179,0.09083390980958939,0.07286175340414047,0.03942898288369179,-0.0005836258642375469,arjun kapoor
-0.037696074694395065,0.18278318643569946,-0.058952685445547104,0.0427299439907074,-0.04307510331273079,0.07505730539560318,0.0170390997081995,-0.1392976939678192,0.21967095136642456,-0.12757283449172974,0.06129052862524986,-0.013984198682010174,-0.026819555088877678,0.10190385580062866,-0.086359903216362,-0.07001158595085144,0.012995405122637749,0.05032670497894287,-0.09388317912817001,-0.10210319608449936,0.09293655306100845,-0.03614218905568123,-0.08209742605686188,0.05366018787026405,0.07422874122858047,-0.14028166234493256,-0.05716759338974953,0.05295545607805252,0.051185812801122665,0.16410228610038757,0.15447215735912323,0.06623681634664536,0.06292443722486496,-0.009775500744581223,0.03195328265428543,0.05949464067816734,-0.016535773873329163,0.04193967208266258,-0.039808500558137894,-0.021693887189030647,-0.03578417748212814,0.04662184789776802,0.013848201371729374,0.035538461059331894,0.08653321117162704,-0.08411335200071335,-0.00130139896646142,-0.0357808992266655,-0.044543057680130005,-0.104586660861969,-0.10167863965034485,0.08045202493667603,0.10488060861825943,-0.06366758793592453,-0.020709630101919174,0.15536463260650635,-0.16622933745384216,0.1649276465177536,-0.08255184441804886,-0.0978366881608963,-0.1283227503299713,0.021335508674383163,0.17151156067848206,-0.14459677040576935,0.0178868155926466,0.12653087079524994,0.058343641459941864,-0.06377986818552017,-0.20302416384220123,0.100267194211483,0.06344692409038544,-0.09132789075374603,-0.042054835706949234,-0.063052237033844,-0.017619578167796135,0.0031448123045265675,0.030803265050053596,-0.1637304574251175,-0.12386535853147507,-0.07809986174106598,-0.07723698019981384,0.10514666885137558,-0.0647275373339653,-0.06828628480434418,-0.02051427960395813,-0.0007881774217821658,-0.07891453802585602,-0.14113031327724457,-0.004019515588879585,0.07961098849773407,0.04214224964380264,-0.2272961288690567,0.01074459683150053,-0.022750627249479294,0.18419739603996277,0.03460058569908142,-0.08464151620864868,-0.015088367275893688,0.02779170125722885,0.12193329632282257,0.00016477967437822372,0.0036685834638774395,-0.04264034330844879,0.028867287561297417,-0.15302494168281555,0.13814722001552582,0.01131997350603342,-0.0833025649189949,-0.03137492388486862,-0.08951435983181,0.02578435279428959,-0.03473810851573944,-0.09912454336881638,0.029791755601763725,0.07644417881965637,-0.003995329141616821,-0.017813382670283318,-0.012045741081237793,0.2142782360315323,0.07604765892028809,0.06499005109071732,-0.04073207080364227,-0.04260621964931488,0.009272408671677113,0.0654458999633789,0.05841733515262604,0.0761096253991127,-0.045388899743556976,arjun kapoor
